crossing time (s)	slope (V/s)	crossing number
3857.474769	-116.936315	1751
3858.490327	-108.702827	1752
3859.563414	-114.521244	1753
3860.606023	-108.277044	1754
3861.661631	-102.462487	1755
3862.692120	-92.456332	1756
3863.741217	-83.993554	1757
3864.759380	-78.019840	1758
3865.789094	-73.180876	1759
3866.827535	-69.619143	1760
3867.871299	-66.576932	1761
3868.895008	-62.042660	1762
3869.953691	-58.833119	1763
3870.962797	-54.324371	1764
3872.006803	-53.059268	1765
3873.044576	-49.939011	1766
3874.090781	-48.002042	1767
3875.109211	-44.902282	1768
3876.158563	-41.778032	1769
3877.185417	-38.644026	1770
3878.227605	-36.995316	1771
3879.263916	-34.059540	1772
3880.301516	-32.243227	1773
3881.315864	-30.543374	1774
3882.372922	-29.150120	1775
3883.395566	-27.280814	1776
3884.452086	-24.732038	1777
3885.468999	-23.624745	1778
3886.518393	-20.673998	1779
3887.536678	-19.082435	1780
3888.578969	-18.593923	1781
3889.610428	-17.229177	1782
3890.653397	-17.081635	1783
3891.681973	-15.334583	1784
3892.722769	-14.626447	1785
3893.747242	-13.377539	1786
3894.790902	-12.455241	1787
3895.824814	-11.598568	1788
3896.869256	-10.787323	1789
3897.894348	-9.507308	1790
3898.928021	-9.656329	1791
3899.966058	-9.216755	1792
3901.007640	-9.129377	1793
3902.030343	-8.056351	1794
3903.090985	-7.050505	1795
3904.084039	-7.136185	1796
3905.161879	-5.869321	1797
3906.164074	-5.454913	1798
3907.229197	-6.075331	1799
3908.234218	-4.337177	1800
3909.288758	-4.670327	1801
3910.306615	-3.833917	1802
3911.374138	-4.091210	1803
3912.366688	-4.088666	1804
3913.433519	-3.528925	1805
3914.423676	-4.021142	1806
3915.507465	-3.379221	1807
3916.493106	-3.531082	1808
3917.574691	-3.240623	1809
3918.583326	-2.695362	1810
3919.636733	-1.838618	1811
3920.653930	-1.122704	1812
3921.708066	-1.827022	1813
3922.732591	-2.871445	1814
3923.773766	-0.613486	1815
3924.806288	-1.483130	1816
3925.840718	-1.702446	1817
3926.868178	-0.402066	1818
3927.883465	0.635740	1819
3928.928153	-1.678624	1820
3929.991425	-2.607892	1821
